id,timestamp,note,primaryFreq,spectralCentroid,rmsAcceleration,qFactor,dampingRatio,decayTime,freqRatio,noMotor,mag_20Hz,mag_40Hz,mag_60Hz,mag_80Hz,mag_100Hz,mag_120Hz,mag_140Hz,mag_160Hz,mag_180Hz,mag_200Hz,mag_220Hz,mag_240Hz,mag_260Hz,mag_280Hz,mag_300Hz,mag_320Hz,mag_340Hz,mag_360Hz,mag_380Hz,mag_400Hz,mag_420Hz,mag_440Hz,mag_460Hz,mag_480Hz,mag_500Hz,mag_520Hz,mag_540Hz,mag_560Hz,mag_580Hz,mag_600Hz,mag_620Hz,mag_640Hz,mag_660Hz,mag_680Hz,mag_700Hz,mag_720Hz,mag_740Hz,mag_760Hz,mag_780Hz,mag_800Hz,mag_820Hz,mag_840Hz,mag_860Hz,mag_880Hz,mag_900Hz,mag_920Hz,mag_940Hz,mag_960Hz,mag_980Hz,mag_1000Hz,mag_1020Hz,mag_1040Hz,mag_1060Hz,mag_1080Hz,mag_1100Hz,mag_1120Hz,mag_1140Hz,mag_1160Hz,mag_1180Hz,mag_1200Hz,mag_1220Hz,mag_1240Hz,mag_1260Hz,mag_1280Hz,mag_1300Hz,mag_1320Hz,mag_1340Hz,mag_1360Hz,mag_1380Hz,mag_1400Hz,mag_1420Hz,mag_1440Hz,mag_1460Hz,mag_1480Hz,mag_1500Hz,mag_1520Hz,mag_1540Hz,mag_1560Hz,mag_1580Hz,mag_1600Hz,mag_1620Hz,mag_1640Hz,mag_1660Hz,mag_1680Hz,mag_1700Hz,mag_1720Hz,mag_1740Hz,mag_1760Hz,mag_1780Hz,mag_1800Hz,mag_1820Hz,mag_1840Hz,mag_1860Hz,mag_1880Hz,mag_1900Hz,mag_1920Hz,mag_1940Hz,mag_1960Hz,mag_1980Hz,mag_2000Hz,mag_2020Hz,mag_2040Hz,mag_2060Hz,mag_2080Hz,mag_2100Hz,mag_2120Hz,mag_2140Hz,mag_2160Hz,mag_2180Hz,mag_2200Hz,mag_2220Hz,mag_2240Hz,mag_2260Hz,mag_2280Hz,mag_2300Hz,mag_2320Hz,mag_2340Hz,mag_2360Hz,mag_2380Hz,mag_2400Hz,mag_2420Hz,mag_2440Hz,mag_2460Hz,mag_2480Hz,mag_2500Hz,mag_2520Hz,mag_2540Hz,mag_2560Hz,mag_2580Hz,mag_2600Hz,mag_2620Hz,mag_2640Hz,mag_2660Hz,mag_2680Hz,mag_2700Hz,mag_2720Hz,mag_2740Hz,mag_2760Hz,mag_2780Hz,mag_2800Hz,mag_2820Hz,mag_2840Hz,mag_2860Hz,mag_2880Hz,mag_2900Hz,mag_2920Hz,mag_2940Hz,mag_2960Hz,mag_2980Hz,mag_3000Hz,mag_3020Hz,mag_3040Hz,mag_3060Hz,mag_3080Hz,mag_3100Hz,mag_3120Hz,mag_3140Hz,mag_3160Hz,mag_3180Hz,mag_3200Hz
m20260421184330,2026-04-21T18:43:30.234302,0.25'' (new motor control),420.0,568.4,0.5999,7.1,0.0701,5.4,0.33,False,0.245351,0.241438,0.086015,0.080112,0.081854,0.080986,0.106628,0.091277,0.052446,0.049051,0.046575,0.054699,0.053162,0.052538,0.041885,0.04101,0.042037,0.073817,0.087155,0.100813,0.124794,0.070561,0.0399,0.028273,0.022054,0.017233,0.01656,0.018944,0.0193,0.017665,0.019576,0.020301,0.018503,0.019867,0.028918,0.027334,0.020533,0.018559,0.011996,0.011629,0.016964,0.016827,0.019003,0.018254,0.020657,0.021609,0.015119,0.015416,0.016475,0.014555,0.014554,0.016091,0.019302,0.017671,0.016718,0.013017,0.014416,0.016737,0.017579,0.02381,0.026938,0.03406,0.039403,0.043745,0.042965,0.048841,0.059684,0.07671,0.066955,0.054955,0.043714,0.04195,0.031838,0.031638,0.029498,0.029086,0.028012,0.024186,0.024474,0.028586,0.033531,0.031738,0.02924,0.027833,0.025664,0.024567,0.024505,0.021102,0.019452,0.02218,0.022841,0.02446,0.022839,0.021461,0.021195,0.022045,0.023787,0.027936,0.030758,0.03541,0.037496,0.038145,0.031681,0.02605,0.020756,0.020942,0.023585,0.022662,0.019895,0.01649,0.012522,0.009784,0.010642,0.012873,0.014076,0.014819,0.014536,0.015888,0.015985,0.015971,0.015827,0.016804,0.016146,0.014916,0.014702,0.016115,0.015653,0.015086,0.013762,0.016187,0.016928,0.018031,0.016658,0.016886,0.017074,0.016991,0.014452,0.015708,0.014786,0.013377,0.011872,0.009784,0.009153,0.00836,0.007164,0.006541,0.006084,0.005714,0.005059,0.005527,0.005684,0.004967,0.004314,0.004271,0.00348,0.00254,0.001662,0.001402,0.001076,0.001032
m20260421193719,2026-04-21T19:37:19.002672,1/4 trial 1,420.0,662.5,0.5632,7.2,0.0697,5.4,3.19,False,0.196764,0.196721,0.06322,0.049244,0.049672,0.048465,0.038694,0.025516,0.04393,0.041374,0.02326,0.018951,0.028114,0.027406,0.023237,0.02448,0.027327,0.051309,0.063337,0.079545,0.095463,0.063124,0.022417,0.023732,0.028221,0.029891,0.021035,0.024509,0.02326,0.02362,0.022506,0.02848,0.033455,0.037297,0.024496,0.021105,0.015392,0.019684,0.019952,0.022535,0.018666,0.01771,0.020285,0.021795,0.025114,0.024063,0.022366,0.022801,0.023895,0.016684,0.0172,0.020427,0.018164,0.018608,0.017621,0.016535,0.019752,0.025136,0.020933,0.021539,0.022717,0.025444,0.042193,0.043032,0.027109,0.0508,0.066216,0.054232,0.045499,0.046329,0.050303,0.047453,0.049306,0.048636,0.045951,0.044225,0.041123,0.039647,0.036419,0.035682,0.032088,0.025901,0.021936,0.016898,0.016324,0.013097,0.010275,0.008653,0.009277,0.009853,0.01122,0.012762,0.016194,0.013823,0.014646,0.014556,0.01323,0.014003,0.013184,0.013876,0.013776,0.012674,0.019381,0.019155,0.018681,0.021306,0.01867,0.019683,0.017827,0.015928,0.014436,0.013423,0.0125,0.013825,0.013137,0.01272,0.012782,0.014261,0.014087,0.015551,0.016031,0.017892,0.019681,0.019203,0.017185,0.014328,0.012329,0.010339,0.009377,0.008725,0.01021,0.011195,0.010322,0.010452,0.009695,0.009269,0.00853,0.008861,0.008413,0.008583,0.008316,0.007213,0.006578,0.005816,0.004733,0.004884,0.005141,0.005581,0.006425,0.005594,0.005698,0.005065,0.004119,0.00348,0.00277,0.001954,0.001466,0.000917,0.000661,0.000449
m20260421193752,2026-04-21T19:37:52.167737,1/4 trial 2,420.0,839.5,0.488,10.4,0.0482,7.9,1.0,False,0.179822,0.243925,0.076854,0.021539,0.032161,0.037833,0.027276,0.021878,0.068422,0.063112,0.018164,0.014994,0.019128,0.031968,0.028092,0.019574,0.028739,0.066152,0.062656,0.069248,0.108007,0.08175,0.026878,0.026159,0.028343,0.022197,0.020779,0.017269,0.015459,0.010886,0.011275,0.016378,0.018702,0.019146,0.028014,0.02262,0.024653,0.022398,0.023982,0.021957,0.015434,0.019517,0.020421,0.014371,0.01994,0.018259,0.020747,0.017882,0.025904,0.023875,0.024675,0.029107,0.0256,0.023404,0.022275,0.021555,0.020552,0.015453,0.025303,0.03468,0.041095,0.051461,0.052386,0.065997,0.067364,0.076713,0.077643,0.062376,0.051754,0.037952,0.037746,0.041973,0.041473,0.044752,0.041006,0.033965,0.035534,0.035834,0.033035,0.037126,0.034779,0.032003,0.028816,0.023066,0.022793,0.023024,0.025967,0.025404,0.025947,0.025057,0.024594,0.025856,0.023232,0.024552,0.021951,0.019807,0.02057,0.017137,0.024664,0.022798,0.028755,0.034698,0.032575,0.037687,0.036569,0.034763,0.033841,0.031907,0.03184,0.028939,0.026168,0.027331,0.024884,0.023334,0.02251,0.016741,0.017333,0.018142,0.018201,0.019675,0.020605,0.019889,0.019593,0.016752,0.014214,0.010986,0.007912,0.007497,0.009167,0.009961,0.009857,0.012096,0.011326,0.012546,0.011919,0.011937,0.010196,0.010071,0.009423,0.010006,0.008724,0.010034,0.009548,0.007636,0.007233,0.005304,0.00416,0.00403,0.003144,0.003965,0.00282,0.002118,0.002436,0.002172,0.002053,0.001882,0.001568,0.001026,0.000514,0.000423
m20260421194031,2026-04-21T19:40:31.888740,,100.0,655.9,0.5378,0.7,0.7453,2.1,4.2,False,0.161134,0.210138,0.113221,0.098732,0.089001,0.083346,0.063986,0.049693,0.05028,0.057715,0.040345,0.044161,0.057229,0.072118,0.066667,0.057725,0.064255,0.058261,0.07183,0.071412,0.077258,0.042257,0.045427,0.049851,0.051874,0.058177,0.053639,0.051296,0.044964,0.043019,0.038463,0.031972,0.033008,0.036464,0.032912,0.038735,0.033285,0.032617,0.032653,0.02667,0.023326,0.018255,0.017931,0.022022,0.027865,0.027244,0.026431,0.023765,0.021403,0.020263,0.022836,0.022618,0.022318,0.025069,0.026598,0.030928,0.031384,0.036535,0.042299,0.044417,0.045386,0.039634,0.043217,0.037384,0.05422,0.052064,0.044006,0.040957,0.038458,0.038106,0.03927,0.03929,0.038601,0.039373,0.041406,0.045674,0.046204,0.045967,0.043567,0.040734,0.036499,0.037966,0.03645,0.034905,0.033862,0.031492,0.031909,0.03355,0.03275,0.029414,0.027755,0.025768,0.019701,0.017512,0.01975,0.020518,0.022009,0.022352,0.020574,0.019355,0.022617,0.026448,0.02928,0.034649,0.034178,0.033167,0.033823,0.031239,0.029549,0.031433,0.032994,0.032208,0.033018,0.029817,0.025442,0.023773,0.021578,0.020257,0.020518,0.020639,0.020183,0.020665,0.019444,0.019524,0.018772,0.017955,0.019895,0.019704,0.017651,0.015848,0.01425,0.012706,0.01338,0.013024,0.011399,0.010561,0.008888,0.010127,0.010926,0.010731,0.010027,0.007989,0.006943,0.006629,0.006121,0.005683,0.005467,0.005524,0.005031,0.004577,0.004226,0.003857,0.003588,0.003218,0.002831,0.002206,0.001659,0.001073,0.000852,0.000617
m20260421194501,2026-04-21T19:45:01.602818,1/4 trial 3,420.0,637.0,0.5791,10.0,0.0501,7.6,1.0,False,0.138509,0.189811,0.051148,0.062581,0.036962,0.034544,0.043796,0.027976,0.064451,0.085694,0.04629,0.042648,0.049789,0.045636,0.039161,0.04195,0.048031,0.043535,0.048056,0.127901,0.184139,0.144948,0.082156,0.066556,0.048642,0.030913,0.03062,0.031088,0.030208,0.023614,0.021031,0.017459,0.024559,0.030398,0.035101,0.028889,0.023556,0.019231,0.019474,0.017797,0.019356,0.019888,0.021959,0.018721,0.015889,0.014117,0.017276,0.020295,0.014266,0.017005,0.019454,0.029431,0.02997,0.025469,0.0281,0.032703,0.030958,0.030309,0.024872,0.024751,0.02422,0.029966,0.034624,0.03737,0.030795,0.039835,0.04446,0.035427,0.039357,0.043617,0.042007,0.043444,0.04215,0.044946,0.04078,0.040244,0.038474,0.038882,0.03808,0.039503,0.035226,0.033381,0.031438,0.029381,0.031237,0.031575,0.030085,0.027442,0.025814,0.024778,0.026081,0.0228,0.020465,0.017755,0.017482,0.018205,0.017345,0.018215,0.020844,0.02319,0.023233,0.023179,0.021421,0.021563,0.021153,0.019708,0.016585,0.015732,0.015559,0.01526,0.016485,0.016973,0.016696,0.015456,0.01363,0.013737,0.013517,0.015003,0.016962,0.018466,0.020127,0.019381,0.020287,0.01873,0.018516,0.016982,0.015803,0.014123,0.013618,0.01133,0.011189,0.009485,0.008777,0.00847,0.008296,0.008982,0.008848,0.009717,0.010271,0.010925,0.009308,0.008825,0.007302,0.00662,0.005328,0.005044,0.005003,0.004987,0.004999,0.003905,0.003727,0.003029,0.002558,0.002044,0.001754,0.001189,0.001001,0.000704,0.000469,0.00023
m20260421194832,2026-04-21T19:48:32.588936,1/4 brick test,120.0,808.0,0.5127,0.0,0.0,0.0,1.5,False,0.128259,0.126575,0.09124,0.079423,0.097022,0.11244,0.086501,0.070275,0.086843,0.083028,0.045465,0.034616,0.028858,0.0318,0.030184,0.025282,0.023391,0.035121,0.038803,0.038995,0.036488,0.031639,0.02966,0.02905,0.024291,0.031092,0.035598,0.029938,0.033798,0.027293,0.030565,0.042151,0.039772,0.038494,0.038451,0.035559,0.029887,0.03041,0.027595,0.026463,0.028041,0.028548,0.027721,0.030409,0.035278,0.036267,0.035363,0.043768,0.042961,0.035865,0.035032,0.032306,0.033929,0.030367,0.028752,0.026456,0.024319,0.022293,0.0215,0.021811,0.02577,0.03629,0.054286,0.066092,0.050018,0.040403,0.039755,0.032902,0.028058,0.027745,0.028815,0.036617,0.034651,0.027618,0.029682,0.029541,0.0384,0.043699,0.038705,0.044669,0.044095,0.047191,0.055031,0.046163,0.043593,0.039703,0.036397,0.032095,0.023668,0.01952,0.019555,0.019515,0.022177,0.023965,0.028665,0.032389,0.036618,0.034118,0.035137,0.033947,0.030371,0.027379,0.023945,0.021805,0.020325,0.021557,0.024421,0.027274,0.025847,0.022526,0.02202,0.022382,0.024968,0.029779,0.033253,0.036252,0.036482,0.036661,0.037641,0.038063,0.036462,0.035489,0.030385,0.024392,0.017853,0.01325,0.011381,0.009793,0.010253,0.011912,0.011768,0.012504,0.012331,0.013185,0.013816,0.013261,0.012736,0.011976,0.010418,0.010174,0.011483,0.011447,0.012529,0.010471,0.007351,0.007119,0.005134,0.004107,0.003643,0.002938,0.002625,0.002183,0.001589,0.001563,0.001752,0.001657,0.001211,0.00084,0.000466,0.000266
m20260421194936,2026-04-21T19:49:36.314819,1/4 trial 4,100.0,587.8,0.3443,0.0,0.0,0.0,2.0,False,0.112024,0.106579,0.044919,0.03844,0.042419,0.026515,0.016377,0.016624,0.026218,0.046542,0.026595,0.018807,0.01819,0.020655,0.01591,0.009907,0.013764,0.016535,0.017949,0.017118,0.035911,0.030586,0.019309,0.013342,0.019498,0.021862,0.021414,0.017504,0.013083,0.01404,0.014476,0.021456,0.022815,0.018536,0.016913,0.017833,0.014111,0.011803,0.007698,0.007157,0.005483,0.006116,0.01354,0.017499,0.020883,0.023648,0.024504,0.023776,0.019059,0.016636,0.017113,0.015621,0.010354,0.008577,0.010394,0.010144,0.009931,0.010144,0.0132,0.016307,0.018265,0.018824,0.017603,0.014249,0.008537,0.014805,0.01499,0.011721,0.011849,0.011737,0.012212,0.010771,0.008018,0.00951,0.009757,0.008069,0.00744,0.003353,0.005483,0.008067,0.00723,0.008713,0.011925,0.010107,0.007796,0.007234,0.006347,0.00579,0.006685,0.006336,0.007788,0.008125,0.009627,0.012071,0.016008,0.018763,0.020535,0.018896,0.017022,0.017295,0.015776,0.015527,0.016524,0.015149,0.011247,0.009019,0.008384,0.009285,0.01116,0.011223,0.011154,0.011365,0.012006,0.011889,0.011502,0.009966,0.008064,0.008006,0.008011,0.007271,0.009239,0.011157,0.010911,0.009779,0.007702,0.0079,0.009784,0.009706,0.009632,0.009765,0.009252,0.007927,0.005846,0.003647,0.00273,0.002319,0.002116,0.002253,0.002866,0.002714,0.00325,0.004222,0.004535,0.004305,0.004703,0.00496,0.004027,0.003417,0.002966,0.002422,0.002217,0.002112,0.001918,0.001722,0.001439,0.001091,0.000736,0.000397,0.000327,0.000235
m20260421195212,2026-04-21T19:52:12.961869,1/4 trial 5,100.0,633.9,0.4748,0.5,1.0471,1.5,2.0,False,0.126918,0.170462,0.122574,0.09628,0.0883,0.086486,0.077924,0.069967,0.067116,0.058862,0.053316,0.038023,0.036949,0.040472,0.044463,0.047662,0.046526,0.041943,0.045994,0.066577,0.07027,0.049588,0.030373,0.032052,0.033543,0.034542,0.031221,0.033737,0.039972,0.044478,0.04866,0.052088,0.053382,0.048392,0.047203,0.040467,0.036177,0.029795,0.023388,0.01994,0.01761,0.019509,0.020787,0.024357,0.030433,0.03589,0.032207,0.03225,0.033192,0.031034,0.031356,0.031044,0.026526,0.021899,0.015145,0.012046,0.010759,0.011546,0.012687,0.017484,0.02669,0.040427,0.052417,0.052848,0.044256,0.039501,0.038109,0.035717,0.03173,0.029523,0.025492,0.03032,0.031821,0.033697,0.035664,0.037662,0.038455,0.03686,0.032078,0.032635,0.0392,0.041794,0.041615,0.040671,0.035633,0.030441,0.024867,0.018379,0.013401,0.011546,0.012266,0.016788,0.022482,0.028009,0.031009,0.033824,0.035608,0.035118,0.032469,0.02829,0.027466,0.023969,0.020168,0.020451,0.017796,0.012047,0.009004,0.007467,0.009672,0.011453,0.013233,0.016168,0.017944,0.019822,0.02181,0.023088,0.025765,0.026305,0.024234,0.023771,0.023579,0.018967,0.01295,0.008825,0.008494,0.007826,0.011154,0.013445,0.014573,0.015955,0.016053,0.014732,0.012367,0.009908,0.008626,0.008539,0.007994,0.007317,0.007055,0.006472,0.006237,0.007612,0.008531,0.009034,0.009036,0.008017,0.006783,0.005186,0.003289,0.002164,0.001695,0.001527,0.001543,0.001534,0.0013,0.000974,0.000691,0.00047,0.000256,0.000145
m20260421200223,2026-04-21T20:02:23.058572,4/4 trial 1,1160.0,898.1,0.7282,17.1,0.0293,4.7,0.62,False,0.146316,0.104172,0.070585,0.046287,0.069447,0.043865,0.034996,0.032425,0.019463,0.022892,0.03602,0.03189,0.03192,0.028035,0.022618,0.027459,0.031937,0.044607,0.042198,0.03052,0.031024,0.035385,0.039836,0.038358,0.041022,0.035752,0.027063,0.028732,0.024822,0.032873,0.036393,0.035969,0.046693,0.082705,0.120491,0.131547,0.128438,0.10404,0.070445,0.047622,0.054007,0.047608,0.041251,0.036431,0.029496,0.026175,0.020778,0.018297,0.014107,0.02365,0.02736,0.025431,0.022823,0.024484,0.048498,0.080704,0.123982,0.154268,0.14252,0.105016,0.087754,0.099746,0.099178,0.100044,0.119679,0.110928,0.047896,0.036419,0.039864,0.039285,0.037837,0.036398,0.026387,0.022041,0.025504,0.026535,0.025098,0.028208,0.030027,0.025259,0.018631,0.013887,0.010752,0.011807,0.01128,0.01299,0.016385,0.016508,0.019786,0.021198,0.018438,0.015338,0.012861,0.012878,0.014238,0.01411,0.012656,0.011614,0.010853,0.009484,0.008957,0.008405,0.007167,0.008678,0.007906,0.007634,0.010067,0.012756,0.014004,0.011575,0.00969,0.008854,0.008724,0.010318,0.011178,0.011965,0.01212,0.012372,0.013441,0.01433,0.016859,0.01936,0.021798,0.022886,0.020919,0.018181,0.016626,0.016103,0.015236,0.012844,0.009346,0.008021,0.008159,0.009462,0.009608,0.009828,0.010143,0.010293,0.009582,0.008921,0.008708,0.008269,0.007139,0.006988,0.007222,0.006985,0.006732,0.006229,0.005289,0.00449,0.003727,0.00299,0.002507,0.002066,0.001795,0.001456,0.001087,0.000725,0.000401,0.000261
m20260421200826,2026-04-21T20:08:26.563966,4/4 trial 2,700.0,727.9,0.5957,7.6,0.0658,3.5,1.66,False,0.164291,0.098761,0.060042,0.04999,0.064787,0.032396,0.030087,0.028201,0.025653,0.036687,0.036526,0.038461,0.037509,0.040014,0.028662,0.029545,0.026034,0.031912,0.03101,0.028245,0.029758,0.026501,0.036986,0.047429,0.041515,0.032983,0.026765,0.026472,0.036239,0.036053,0.034405,0.037624,0.057282,0.087118,0.093854,0.084587,0.083542,0.061509,0.030287,0.038987,0.036588,0.034427,0.025092,0.02057,0.017162,0.014936,0.014812,0.018335,0.020971,0.030994,0.03187,0.026772,0.025143,0.024139,0.045457,0.066834,0.086946,0.092306,0.069053,0.048579,0.048858,0.062604,0.06364,0.051046,0.033231,0.039318,0.033245,0.021348,0.014184,0.016047,0.01571,0.016903,0.019722,0.022329,0.019209,0.017501,0.017777,0.016563,0.016158,0.016682,0.016201,0.016182,0.013603,0.017258,0.016911,0.015368,0.013864,0.014375,0.014768,0.013778,0.011294,0.009256,0.010871,0.012007,0.012262,0.012597,0.013548,0.013978,0.011963,0.011332,0.011345,0.0112,0.01155,0.010173,0.009338,0.009379,0.011048,0.013783,0.01518,0.014278,0.011113,0.009345,0.007677,0.007671,0.007236,0.004885,0.005745,0.00609,0.007318,0.007889,0.010036,0.011774,0.012665,0.015976,0.017366,0.015887,0.014384,0.011867,0.01028,0.008392,0.007826,0.007075,0.005675,0.006575,0.009461,0.009831,0.010602,0.01092,0.009115,0.00794,0.007496,0.007978,0.008165,0.008145,0.007398,0.006635,0.005715,0.004786,0.003845,0.003105,0.002767,0.002594,0.002289,0.001868,0.001608,0.001238,0.00096,0.000717,0.00045,0.000267
m20260421201139,2026-04-21T20:11:39.702984,4/4 trial 3,720.0,846.1,0.6645,10.6,0.047,4.7,1.61,False,0.158425,0.091918,0.073487,0.06779,0.071548,0.061303,0.055455,0.067791,0.073732,0.062701,0.058056,0.053668,0.039616,0.044399,0.042279,0.043704,0.046785,0.05091,0.057203,0.052216,0.044499,0.049082,0.06334,0.077349,0.080526,0.066666,0.052499,0.051153,0.054096,0.074429,0.08652,0.071117,0.078369,0.114053,0.154529,0.169332,0.136661,0.082304,0.048705,0.055406,0.058589,0.050478,0.043291,0.035846,0.028602,0.020248,0.016866,0.017777,0.029156,0.039036,0.049113,0.05903,0.0549,0.054212,0.066648,0.096763,0.135212,0.146878,0.129501,0.101987,0.09073,0.10618,0.124461,0.133778,0.112843,0.065305,0.050032,0.050218,0.048103,0.039817,0.037766,0.036775,0.032288,0.02896,0.031112,0.034217,0.036977,0.035529,0.033929,0.029915,0.024652,0.01942,0.020564,0.023728,0.026695,0.026626,0.027512,0.031287,0.035104,0.033918,0.029761,0.026785,0.025598,0.023901,0.021636,0.022823,0.023806,0.021133,0.019711,0.018332,0.018258,0.015879,0.013518,0.014982,0.014963,0.014635,0.015637,0.017158,0.017898,0.017352,0.016004,0.016455,0.017682,0.018116,0.016149,0.015794,0.015779,0.015688,0.015409,0.015124,0.01702,0.01913,0.020507,0.022542,0.023213,0.0222,0.021335,0.019927,0.016555,0.013587,0.010705,0.006591,0.005603,0.009368,0.011244,0.010838,0.011728,0.012133,0.01198,0.012229,0.012098,0.011895,0.011995,0.011217,0.010071,0.00929,0.008594,0.007526,0.006286,0.005224,0.004427,0.003896,0.003286,0.002716,0.002246,0.001737,0.001236,0.000865,0.000532,0.00018
m20260421201252,2026-04-21T20:12:52.538808,4/4 trial 4,700.0,780.4,0.6999,8.6,0.058,3.9,1.66,False,0.192161,0.105613,0.068554,0.065262,0.079064,0.070493,0.057252,0.059773,0.067137,0.05534,0.060421,0.056304,0.050868,0.050523,0.043812,0.038552,0.047986,0.050777,0.058902,0.058165,0.055994,0.054813,0.050107,0.052659,0.057939,0.055534,0.036668,0.046774,0.051252,0.060388,0.065198,0.065374,0.091124,0.13356,0.164224,0.165412,0.139863,0.086875,0.045822,0.043173,0.050511,0.043408,0.033494,0.028183,0.025732,0.021777,0.016626,0.024646,0.038336,0.047715,0.051696,0.045936,0.037065,0.04784,0.066644,0.075706,0.089142,0.099791,0.099028,0.082657,0.07606,0.077885,0.065273,0.051267,0.045641,0.049216,0.054249,0.048211,0.041024,0.042859,0.037405,0.03417,0.036825,0.035111,0.032534,0.031751,0.033521,0.032659,0.029198,0.02958,0.031292,0.032876,0.034323,0.040265,0.043942,0.041345,0.037853,0.037202,0.035626,0.030661,0.028336,0.025762,0.023365,0.024039,0.025246,0.026418,0.026189,0.024255,0.022568,0.021307,0.018679,0.017271,0.014682,0.01246,0.01228,0.013367,0.016416,0.021308,0.021549,0.017683,0.017388,0.015429,0.014329,0.014206,0.01189,0.010786,0.011846,0.011719,0.013418,0.016093,0.018399,0.02071,0.021883,0.021971,0.023442,0.024426,0.022685,0.020081,0.01664,0.012419,0.010089,0.008081,0.006924,0.008203,0.00838,0.010367,0.0118,0.012041,0.013068,0.013038,0.011708,0.010914,0.008202,0.00654,0.006447,0.007286,0.007482,0.007309,0.006442,0.005383,0.004661,0.004005,0.003322,0.002699,0.002054,0.001553,0.001136,0.000748,0.0004,0.000233
m20260421201342,2026-04-21T20:13:42.127734,4/4 trial 5,720.0,884.8,0.3935,7.8,0.0644,3.4,1.61,False,0.11386,0.084359,0.021732,0.017623,0.042987,0.022991,0.026105,0.024194,0.023473,0.022361,0.022716,0.026128,0.024487,0.022372,0.023786,0.020181,0.016462,0.016826,0.031191,0.032174,0.03359,0.034849,0.035228,0.045112,0.050783,0.042631,0.0429,0.034704,0.028076,0.04267,0.051549,0.039797,0.051536,0.076873,0.091969,0.099155,0.093462,0.076428,0.059936,0.053214,0.044124,0.038759,0.038841,0.032956,0.027406,0.022891,0.012529,0.008332,0.005835,0.013175,0.018538,0.023631,0.018242,0.016475,0.030049,0.036267,0.042912,0.055705,0.047556,0.04002,0.036939,0.041521,0.045255,0.043711,0.039323,0.035733,0.027535,0.020201,0.02609,0.022484,0.021392,0.023094,0.022633,0.021649,0.016805,0.018112,0.021848,0.023435,0.023598,0.020301,0.020974,0.028511,0.02967,0.02971,0.030827,0.028201,0.029528,0.030583,0.026256,0.023547,0.02028,0.016697,0.017964,0.019063,0.017575,0.018911,0.02116,0.021286,0.019913,0.019503,0.017736,0.017022,0.015767,0.012886,0.012302,0.012667,0.013323,0.013652,0.013542,0.012565,0.010542,0.01066,0.008375,0.008694,0.008367,0.008324,0.00915,0.010063,0.00933,0.01098,0.013928,0.013549,0.01487,0.017171,0.0167,0.01878,0.019295,0.016472,0.01581,0.013683,0.00928,0.007484,0.008774,0.008872,0.008853,0.010028,0.009885,0.008968,0.009316,0.009173,0.010271,0.00916,0.009019,0.0094,0.00805,0.007586,0.007028,0.006156,0.005509,0.004685,0.003869,0.003327,0.002805,0.002366,0.00207,0.001787,0.001347,0.000922,0.000519,0.000135
m20260421201847,2026-04-21T20:18:47.631200,3/4 trial 1,720.0,799.0,0.3891,7.1,0.0701,3.2,1.36,False,0.091529,0.085554,0.048239,0.030375,0.034892,0.022939,0.015646,0.02161,0.016046,0.009838,0.009413,0.013619,0.016942,0.013327,0.011803,0.018159,0.014361,0.013558,0.010536,0.007532,0.008274,0.015793,0.015013,0.020766,0.020889,0.014786,0.016679,0.014958,0.022858,0.032614,0.032633,0.022695,0.037587,0.038806,0.046133,0.053069,0.044424,0.032456,0.025352,0.030245,0.028244,0.022469,0.016035,0.014502,0.01189,0.011463,0.021051,0.023464,0.036811,0.035322,0.027204,0.018387,0.013785,0.012652,0.012065,0.016828,0.01784,0.023636,0.020477,0.022147,0.018535,0.017818,0.025917,0.032441,0.015666,0.016379,0.009934,0.008254,0.010513,0.016769,0.024655,0.0178,0.023694,0.020233,0.024725,0.027436,0.022976,0.019272,0.02091,0.018268,0.01635,0.019515,0.016163,0.01777,0.017327,0.014882,0.014099,0.012355,0.012848,0.013044,0.013432,0.015241,0.015238,0.016063,0.015115,0.01364,0.012522,0.011749,0.011246,0.011767,0.012383,0.009221,0.010568,0.009201,0.010297,0.009185,0.00764,0.006726,0.00404,0.004283,0.003161,0.004306,0.005168,0.005549,0.006244,0.007614,0.006593,0.005655,0.006812,0.005464,0.005243,0.005734,0.004892,0.005144,0.005331,0.006313,0.008231,0.00731,0.009791,0.008197,0.008676,0.009222,0.008278,0.008481,0.00644,0.005096,0.003934,0.003415,0.002952,0.002595,0.002794,0.003196,0.002549,0.002349,0.001956,0.001921,0.002062,0.002171,0.002293,0.002037,0.001776,0.00138,0.001206,0.000916,0.000895,0.000805,0.000661,0.000468,0.000228,6.7e-05
